fecha_cartera,archivo,hoja,fila_excel_aprox,afp,fondo,valor,tipo_valor,participacion_reportada,identificador_especifico,categoria_instrumento,estado_pareja,moneda,estado_refinado,fila_categoria_origen,total_refinado,participacion_hoja3_refinada_pct,participacion_reportada_pct
2015-01-30,CA-0001-en2015.XLS,3,10,Habitat,3,3392.1729039091992,miles_soles,0.03383829017910736,GOB.CENTRAL,BONOS GOB.CEN.,sin_categoria_adyacente,,pareja_exacta_heuristica,11.0,122321.30836964051,2.773165975022483,3.383829017910736
2015-01-30,CA-0001-en2015.XLS,3,15,Habitat,3,73.313007804,miles_soles,0.0007313267637731591,BANCO FALABELLA,OTRO BONOS SIST,sin_categoria_adyacente,,pareja_exacta_heuristica,16.0,122321.30836964051,0.05993478060458343,0.07313267637731591
2015-01-30,CA-0001-en2015.XLS,3,30,Habitat,3,1096.0454544708998,miles_soles,0.010933494603160324,CONTINENTAL,,sin_categoria_adyacente,,pendiente_sin_categoria,,122321.30836964051,0.8960380403705136,1.0933494603160323
2015-01-30,CA-0001-en2015.XLS,3,31,Habitat,3,986.0933280384,miles_soles,0.0098366778826019,ACC.CAP.SOCIAL,,sin_categoria_adyacente,,pendiente_sin_categoria,,122321.30836964051,0.8061500822559409,0.98366778826019
2015-01-30,CA-0001-en2015.XLS,3,34,Habitat,3,10.00649314,miles_soles,9.98187970183818e-05,CTAS.CTES.,,sin_categoria_adyacente,,pendiente_sin_categoria,,122321.30836964051,0.008180498780933214,0.00998187970183818
2015-01-30,CA-0001-en2015.XLS,3,36,Habitat,3,99.9456332925,miles_soles,0.0009969979235400425,OTRO BONOS SIST,,sin_categoria_adyacente,,pendiente_sin_categoria,,122321.30836964051,0.08170745933363968,0.09969979235400425
2015-01-30,CA-0001-en2015.XLS,3,37,Habitat,3,538.11785016,miles_soles,0.005367942165709519,CREDICORP,ACC.CAP.SOCIAL,sin_categoria_adyacente,,pareja_exacta_heuristica,38.0,122321.30836964051,0.4399215944730346,0.5367942165709518
2015-01-30,CA-0001-en2015.XLS,3,43,Habitat,3,2858.501167843,miles_soles,0.028514699791192553,CREDITO,,sin_categoria_adyacente,,pendiente_sin_categoria,,122321.30836964051,2.3368791635263975,2.8514699791192553
2015-01-30,CA-0001-en2015.XLS,3,45,Habitat,3,1687.2756749485,miles_soles,0.016831254042286532,BON.SUB.FIN.,,sin_categoria_adyacente,,pendiente_sin_categoria,,122321.30836964051,1.379380009449991,1.6831254042286532
2015-01-30,CA-0001-en2015.XLS,3,47,Habitat,3,135.33137396,miles_soles,0.0013499849306379437,CTAS.CTES.,,sin_categoria_adyacente,,pendiente_sin_categoria,,122321.30836964051,0.11063597648174643,0.13499849306379436
2015-01-30,CA-0001-en2015.XLS,3,49,Habitat,3,1035.8941189345,miles_soles,0.010333460818268077,OTRO BONOS SIST,,sin_categoria_adyacente,,pendiente_sin_categoria,,122321.30836964051,0.8468631775946598,1.0333460818268076
2015-01-30,CA-0001-en2015.XLS,3,72,Habitat,3,1402.8392068825,miles_soles,0.01399388577817303,INTERBANK,,sin_categoria_adyacente,,pendiente_sin_categoria,,122321.30836964051,1.1468477778567296,1.399388577817303
2015-01-30,CA-0001-en2015.XLS,3,74,Habitat,3,1390.9208943825001,miles_soles,0.013874995813467659,BON.SUB.FIN.,,sin_categoria_adyacente,,pendiente_sin_categoria,,122321.30836964051,1.1371043303259167,1.3874995813467659
2015-01-30,CA-0001-en2015.XLS,3,75,Habitat,3,11.9183125,miles_soles,0.00011888996470537156,CTAS.CTES.,,sin_categoria_adyacente,,pendiente_sin_categoria,,122321.30836964051,0.009743447530813087,0.011888996470537155
2015-01-30,CA-0001-en2015.XLS,3,78,Habitat,3,812.7840993893,miles_soles,0.008107848564088338,INTERGROUP,ACC.CAP.SOCIAL,sin_categoria_adyacente,,pareja_exacta_heuristica,79.0,122321.30836964051,0.664466486029697,0.8107848564088338
2015-01-30,CA-0001-en2015.XLS,3,80,Habitat,3,1815.8301569383998,miles_soles,0.018113636747597923,INTERSEGURO,BON.SUB.FIN.,sin_categoria_adyacente,,pareja_exacta_heuristica,81.0,122321.30836964051,1.4844757476360342,1.8113636747597923
2015-01-30,CA-0001-en2015.XLS,3,86,Habitat,3,163.7703215976,miles_soles,0.0016336748809469474,MIBANCO,,sin_categoria_adyacente,,pendiente_sin_categoria,,122321.30836964051,0.13388535798088874,0.16336748809469476
2015-01-30,CA-0001-en2015.XLS,3,88,Habitat,3,163.7703215976,miles_soles,0.0016336748809469474,OTRO BONOS SIST,,sin_categoria_adyacente,,pendiente_sin_categoria,,122321.30836964051,0.13388535798088874,0.16336748809469476
2015-01-30,CA-0001-en2015.XLS,3,91,Habitat,3,1445.2345569515,miles_soles,0.014416796460652222,SCOTIABANK,,sin_categoria_adyacente,,pendiente_sin_categoria,,122321.30836964051,1.1815067842343316,1.4416796460652221
2015-01-30,CA-0001-en2015.XLS,3,92,Habitat,3,994.2053141824,miles_soles,0.009917598209732995,ACC.CAP.SOCIAL,,sin_categoria_adyacente,,pendiente_sin_categoria,,122321.30836964051,0.8127817854743912,0.9917598209732994
2015-01-30,CA-0001-en2015.XLS,3,94,Habitat,3,380.42126867999997,miles_soles,0.0037948552873183906,CTAS.CTES.,,sin_categoria_adyacente,,pendiente_sin_categoria,,122321.30836964051,0.3110016347523131,0.37948552873183905
2015-01-30,CA-0001-en2015.XLS,3,96,Habitat,3,70.6079740891,miles_soles,0.0007043429636008359,OTRO BONOS SIST,,sin_categoria_adyacente,,pendiente_sin_categoria,,122321.30836964051,0.0577233640076274,0.0704342963600836
2015-01-30,CA-0001-en2015.XLS,3,112,Habitat,3,2531.0008191392003,miles_soles,0.025247751983070253,ALICORP S.A.,,sin_categoria_adyacente,,pendiente_sin_categoria,,122321.30836964051,2.069141389079011,2.5247751983070255
2015-01-30,CA-0001-en2015.XLS,3,113,Habitat,3,2069.3697849792,miles_soles,0.020642796595452536,ACC.CAP.SOCIAL,,sin_categoria_adyacente,,pendiente_sin_categoria,,122321.30836964051,1.6917492238766854,2.0642796595452535
2015-01-30,CA-0001-en2015.XLS,3,114,Habitat,3,61.0276,miles_soles,0.0006087748756422969,ACC.TRABAJO,,sin_categoria_adyacente,,pendiente_sin_categoria,,122321.30836964051,0.04989122566902393,0.06087748756422969
2015-01-30,CA-0001-en2015.XLS,3,115,Habitat,3,400.60343416,miles_soles,0.003996180511975419,BON.EMP.PRIV.,,sin_categoria_adyacente,,pendiente_sin_categoria,,122321.30836964051,0.32750093953330184,0.3996180511975419
2015-01-30,CA-0001-en2015.XLS,3,116,Habitat,3,357.319655,miles_soles,0.0035644073916911933,Andino Investme,BON.EMP.PRIV.,sin_categoria_adyacente,,pareja_exacta_heuristica,117.0,122321.30836964051,0.29211562544787567,0.35644073916911934
2015-01-30,CA-0001-en2015.XLS,3,129,Habitat,3,874.8572742694,miles_soles,0.008727053470038357,Cía Minera Ares,BON.EMP.PRIV.,sin_categoria_adyacente,,pareja_exacta_heuristica,130.0,122321.30836964051,0.7152124890830017,0.8727053470038357
2015-01-30,CA-0001-en2015.XLS,3,141,Habitat,3,1370.97695728,miles_soles,0.013676047012771052,EDEGEL S.A.,ACC.CAP.SOCIAL,sin_categoria_adyacente,,pareja_exacta_heuristica,142.0,122321.30836964051,1.120799781782149,1.367604701277105
2015-01-30,CA-0001-en2015.XLS,3,144,Habitat,3,509.29780549019995,miles_soles,0.005080450619100067,EDELNOR S.A.,,sin_categoria_adyacente,,pendiente_sin_categoria,,122321.30836964051,0.416360658889588,0.5080450619100066
2015-01-30,CA-0001-en2015.XLS,3,145,Habitat,3,356.5263452082,miles_soles,0.0035564938071843653,ACC.CAP.SOCIAL,,sin_categoria_adyacente,,pendiente_sin_categoria,,122321.30836964051,0.2914670795793155,0.35564938071843655
2015-01-30,CA-0001-en2015.XLS,3,146,Habitat,3,152.771460282,miles_soles,0.0015239568119157013,BON.EMP.PRIV.,,sin_categoria_adyacente,,pendiente_sin_categoria,,122321.30836964051,0.12489357931027252,0.15239568119157013
2015-01-30,CA-0001-en2015.XLS,3,149,Habitat,3,3161.3680478415,miles_soles,0.03153591883318761,ENERSUR,,sin_categoria_adyacente,,pendiente_sin_categoria,,122321.30836964051,2.584478608001984,3.1535918833187613
2015-01-30,CA-0001-en2015.XLS,3,150,Habitat,3,2972.1844,miles_soles,0.029648735793247234,ACC.CAP.SOCIAL,,sin_categoria_adyacente,,pendiente_sin_categoria,,122321.30836964051,2.4298173716540137,2.9648735793247236
2015-01-30,CA-0001-en2015.XLS,3,151,Habitat,3,189.1836478415,miles_soles,0.0018871830399403756,BON.EMP.PRIV.,,sin_categoria_adyacente,,pendiente_sin_categoria,,122321.30836964051,0.15466123634797088,0.18871830399403755
2015-01-30,CA-0001-en2015.XLS,3,156,Habitat,3,486.03288565549997,miles_soles,0.004848373678843569,Ferreycorp,ACC.CAP.SOCIAL,sin_categoria_adyacente,,pareja_exacta_heuristica,157.0,122321.30836964051,0.39734114369245144,0.4848373678843569
2015-01-30,CA-0001-en2015.XLS,3,159,Habitat,3,3136.879951222,miles_soles,0.03129164021213332,G & M S.A.,,sin_categoria_adyacente,,pendiente_sin_categoria,,122321.30836964051,2.5644591224798874,3.129164021213332
2015-01-30,CA-0001-en2015.XLS,3,160,Habitat,3,702.4616013244,miles_soles,0.007007337237409802,ACC.CAP.SOCIAL,,sin_categoria_adyacente,,pendiente_sin_categoria,,122321.30836964051,0.5742757420494917,0.7007337237409802
2015-01-30,CA-0001-en2015.XLS,3,161,Habitat,3,2434.4183498976,miles_soles,0.024284302974723518,ADR,,sin_categoria_adyacente,,pendiente_sin_categoria,,122321.30836964051,1.9901833804303957,2.4284302974723517
2015-01-30,CA-0001-en2015.XLS,3,172,Habitat,3,2.4554672222,miles_soles,2.449427394881236e-05,InRetail,ACC.CAP.SOCIAL,sin_categoria_adyacente,,pareja_exacta_heuristica,173.0,122321.30836964051,0.0020073912345507853,0.0024494273948812363
2015-01-30,CA-0001-en2015.XLS,3,180,Habitat,3,471.1365319752,miles_soles,0.004699776554603908,LUZ DEL SUR,ACC.CAP.SOCIAL,sin_categoria_adyacente,,pareja_exacta_heuristica,181.0,122321.30836964051,0.38516309076050853,0.46997765546039083
2015-01-30,CA-0001-en2015.XLS,3,185,Habitat,3,932.678413513,miles_soles,0.009303842608928279,MILPO,ACC.CAP.SOCIAL,sin_categoria_adyacente,,pareja_exacta_heuristica,186.0,122321.30836964051,0.7624823719956921,0.9303842608928279
2015-01-30,CA-0001-en2015.XLS,3,188,Habitat,3,1710.2012997978,miles_soles,0.01705994637848613,MINSUR,ACC.TRABAJO,sin_categoria_adyacente,,pareja_exacta_heuristica,189.0,122321.30836964051,1.3981221445324752,1.705994637848613
2015-01-30,CA-0001-en2015.XLS,3,193,Habitat,3,1019.4070075592,miles_soles,0.010168995245687821,PACASMAYO S.A.A,,sin_categoria_adyacente,,pendiente_sin_categoria,,122321.30836964051,0.8333846499406896,1.0168995245687822
2015-01-30,CA-0001-en2015.XLS,3,194,Habitat,3,424.2439028142,miles_soles,0.004232003702877342,ACC.CAP.SOCIAL,,sin_categoria_adyacente,,pendiente_sin_categoria,,122321.30836964051,0.3468274730451584,0.4232003702877342
2015-01-30,CA-0001-en2015.XLS,3,196,Habitat,3,595.163104745,miles_soles,0.005936991542810478,ADR,,sin_categoria_adyacente,,pendiente_sin_categoria,,122321.30836964051,0.48655717689553124,0.5936991542810478
2015-01-30,CA-0001-en2015.XLS,3,204,Habitat,3,0.0010799988,miles_soles,1.0773422765500036e-08,RELAPASA,ACC.CAP.SOCIAL,sin_categoria_adyacente,,pareja_exacta_heuristica,205.0,122321.30836964051,8.829195946272678e-07,1.0773422765500036e-06
2015-01-30,CA-0001-en2015.XLS,3,206,Habitat,3,230.3990422441,miles_soles,0.0022983231896757583,REP,BON.EMP.PRIV.,sin_categoria_adyacente,,pareja_exacta_heuristica,207.0,122321.30836964051,0.18835560648833266,0.22983231896757583
2015-01-30,CA-0001-en2015.XLS,3,212,Habitat,3,170.9202907781,miles_soles,0.00170499870162325,SAGA,BON.EMP.PRIV.,sin_categoria_adyacente,,pareja_exacta_heuristica,213.0,122321.30836964051,0.1397305940037848,0.170499870162325
2015-01-30,CA-0001-en2015.XLS,3,223,Habitat,3,2942.1545424092997,miles_soles,0.029349175875761795,UNACEM S.A.A.,,sin_categoria_adyacente,,pendiente_sin_categoria,,122321.30836964051,2.4052673909589464,2.9349175875761793
2015-01-30,CA-0001-en2015.XLS,3,224,Habitat,3,1866.5314884736001,miles_soles,0.018619402938636734,ACC.CAP.SOCIAL,,sin_categoria_adyacente,,pendiente_sin_categoria,,122321.30836964051,1.5259250521038925,1.8619402938636735
2015-01-30,CA-0001-en2015.XLS,3,225,Habitat,3,1075.6230539356998,miles_soles,0.010729772937125062,BON.EMP.PRIV.,,sin_categoria_adyacente,,pendiente_sin_categoria,,122321.30836964051,0.8793423388550541,1.0729772937125062
2015-01-30,CA-0001-en2015.XLS,3,226,Habitat,3,1564.4720117198,miles_soles,0.015606238069014271,VOLCAN,,sin_categoria_adyacente,,pendiente_sin_categoria,,122321.30836964051,1.278985675163113,1.560623806901427
2015-01-30,CA-0001-en2015.XLS,3,227,Habitat,3,1014.2921116713001,miles_soles,0.010117972100290007,ACC.CAP.SOCIAL,,sin_categoria_adyacente,,pendiente_sin_categoria,,122321.30836964051,0.8292031251057498,1.0117972100290007
2015-01-30,CA-0001-en2015.XLS,3,228,Habitat,3,550.1799000485,miles_soles,0.005488265968724266,BON.EMP.PRIV.,,sin_categoria_adyacente,,pendiente_sin_categoria,,122321.30836964051,0.44978255005736334,0.5488265968724265
2015-01-30,CA-0001-en2015.XLS,3,229,Habitat,3,662.0622919856,miles_soles,0.006604337864687252,Cineplex,BON.EMP.PRIV.,sin_categoria_adyacente,,pareja_exacta_heuristica,230.0,122321.30836964051,0.5412485369964538,0.6604337864687252
2015-01-30,CA-0001-en2015.XLS,3,231,Habitat,3,537.0313499499999,miles_soles,0.005357103888762233,Rutas de Lima,BON.EMP.PRIV.,sin_categoria_adyacente,,pareja_exacta_heuristica,232.0,122321.30836964051,0.4390333598518705,0.5357103888762234
2015-01-30,CA-0001-en2015.XLS,3,297,Habitat,3,896.2311109284,miles_soles,0.008940266094393263,SCOTIA ST,TIT.C/D CREDITI,sin_categoria_adyacente,,pareja_exacta_heuristica,298.0,122321.30836964051,0.7326860077559796,0.8940266094393263
2015-01-30,CA-0001-en2015.XLS,3,341,Habitat,3,679.6730518136,miles_soles,0.006780012282889132,BROWN BROTHERS,CTA CTE EXT,sin_categoria_adyacente,,pareja_exacta_heuristica,342.0,122321.30836964051,0.5556456686677259,0.6780012282889132
2015-01-30,CA-0001-en2015.XLS,3,439,Habitat,3,654.1675902062,miles_soles,0.006525585036557238,AXA FUNDS,FONDO MUTUO EXT,sin_categoria_adyacente,,pareja_exacta_heuristica,440.0,122321.30836964051,0.534794467885663,0.6525585036557238
2015-01-30,CA-0001-en2015.XLS,3,441,Habitat,3,711.147074,miles_soles,0.007093978323541043,BANK NEW YORK,FONDO MUTUO EXT,sin_categoria_adyacente,,pareja_exacta_heuristica,442.0,122321.30836964051,0.5813762814333197,0.7093978323541043
2015-01-30,CA-0001-en2015.XLS,3,443,Habitat,3,21206.50516226,miles_soles,0.21154342531842246,BlackRock USA,FONDO MUTUO EXT,sin_categoria_adyacente,,pareja_exacta_heuristica,444.0,122321.30836964051,17.336721986472263,21.154342531842246
2015-01-30,CA-0001-en2015.XLS,3,451,Habitat,3,5726.609535995001,miles_soles,0.05712523527268561,DIMENSIONAL,FONDO MUTUO EXT,sin_categoria_adyacente,,pareja_exacta_heuristica,452.0,122321.30836964051,4.681612396337248,5.71252352726856
2015-01-30,CA-0001-en2015.XLS,3,461,Habitat,3,1885.1005342176,miles_soles,0.018804636644592726,GARTMORE,FONDO MUTUO EXT,sin_categoria_adyacente,,pareja_exacta_heuristica,462.0,122321.30836964051,1.5411056007683055,1.8804636644592727
2015-01-30,CA-0001-en2015.XLS,3,484,Habitat,3,491.5704592471,miles_soles,0.004903613204477648,MORGAN STAN INV,FONDO MUTUO EXT,sin_categoria_adyacente,,pareja_exacta_heuristica,485.0,122321.30836964051,0.40186821560282227,0.49036132044776476
2015-01-30,CA-0001-en2015.XLS,3,486,Habitat,3,934.9445216311,miles_soles,0.009326447949590344,Muzinich,FONDO MUTUO EXT,sin_categoria_adyacente,,pareja_exacta_heuristica,487.0,122321.30836964051,0.7643349585550608,0.9326447949590344
2015-01-30,CA-0001-en2015.XLS,3,500,Habitat,3,1826.1013185175,miles_soles,0.01821609571883419,PIONEER,FONDO MUTUO EXT,sin_categoria_adyacente,,pareja_exacta_heuristica,501.0,122321.30836964051,1.49287261790827,1.821609571883419
2015-01-30,CA-0001-en2015.XLS,3,506,Habitat,3,3753.0216284,miles_soles,0.03743790145953734,STATE ST BANK,FONDO MUTUO EXT,sin_categoria_adyacente,,pareja_exacta_heuristica,507.0,122321.30836964051,3.0681666820132536,3.743790145953734
2015-01-30,CA-0001-en2015.XLS,3,516,Habitat,3,20227.256806460002,miles_soles,0.20177502878922804,VANGUARD GROUP,FONDO MUTUO EXT,sin_categoria_adyacente,,pareja_exacta_heuristica,517.0,122321.30836964051,16.536167799428394,20.177502878922805
2015-01-30,CA-0001-en2015.XLS,3,524,Habitat,3,5228.74723184,miles_soles,0.05215885838257445,WisdomTreeAsset,FONDO MUTUO EXT,sin_categoria_adyacente,,pareja_exacta_heuristica,525.0,122321.30836964051,4.274600477652957,5.215885838257445
2015-01-30,CA-0001-en2015.XLS,3,10,Integra,3,417276.3431077615,miles_soles,0.04967238971183606,GOB.CENTRAL,BONOS GOB.CEN.,sin_categoria_adyacente,,pareja_exacta_heuristica,11.0,9959368.348888809,4.189787228366929,4.967238971183606
2015-01-30,CA-0001-en2015.XLS,3,20,Integra,3,26781.901303399998,miles_soles,0.0031881055821629937,BID,ORG INT LOC,sin_categoria_adyacente,,pareja_exacta_heuristica,21.0,9959368.348888809,0.2689116454497651,0.3188105582162994
2015-01-30,CA-0001-en2015.XLS,3,24,Integra,3,9048.2108670371,miles_soles,0.0010770949846688712,COFIDE,,sin_categoria_adyacente,,pendiente_sin_categoria,,9959368.348888809,0.09085125230905464,0.10770949846688711
2015-01-30,CA-0001-en2015.XLS,3,27,Integra,3,9048.2108670371,miles_soles,0.0010770949846688712,OTRO BONOS SIST,,sin_categoria_adyacente,,pendiente_sin_categoria,,9959368.348888809,0.09085125230905464,0.10770949846688711
2015-01-30,CA-0001-en2015.XLS,3,28,Integra,3,260.912992077,miles_soles,3.105896616809398e-05,Confianza,CD SERIADOS,sin_categoria_adyacente,,pareja_exacta_heuristica,29.0,9959368.348888809,0.0026197744971056393,0.003105896616809398
2015-01-30,CA-0001-en2015.XLS,3,30,Integra,3,238093.58635241512,miles_soles,0.028342554291728973,CONTINENTAL,,sin_categoria_adyacente,,pendiente_sin_categoria,,9959368.348888809,2.3906494670315093,2.8342554291728974
2015-01-30,CA-0001-en2015.XLS,3,31,Integra,3,94695.4747414656,miles_soles,0.01127250706395945,ACC.CAP.SOCIAL,,sin_categoria_adyacente,,pendiente_sin_categoria,,9959368.348888809,0.9508180782572522,1.127250706395945
2015-01-30,CA-0001-en2015.XLS,3,33,Integra,3,860.7644869572999,miles_soles,0.00010246502048933519,BON.SUB.FIN.,,sin_categoria_adyacente,,pendiente_sin_categoria,,9959368.348888809,0.008642761837936615,0.01024650204893352
2015-01-30,CA-0001-en2015.XLS,3,34,Integra,3,126938.55804856,miles_soles,0.015110709315285206,CTAS.CTES.,,sin_categoria_adyacente,,pendiente_sin_categoria,,9959368.348888809,1.2745643458676055,1.5110709315285207
2015-01-30,CA-0001-en2015.XLS,3,35,Integra,3,15598.7890754322,miles_soles,0.0018568728919949816,DEP.A PLAZO,,sin_categoria_adyacente,,pendiente_sin_categoria,,9959368.348888809,0.1566242810687145,0.18568728919949817
2015-01-30,CA-0001-en2015.XLS,3,37,Integra,3,66670.20139295999,miles_soles,0.007936391028289058,CREDICORP,ACC.CAP.SOCIAL,sin_categoria_adyacente,,pareja_exacta_heuristica,38.0,9959368.348888809,0.6694219859876812,0.7936391028289058
2015-01-30,CA-0001-en2015.XLS,3,43,Integra,3,104918.94344156221,miles_soles,0.012489504216723537,CREDITO,,sin_categoria_adyacente,,pendiente_sin_categoria,,9959368.348888809,1.053469856381688,1.2489504216723537
2015-01-30,CA-0001-en2015.XLS,3,45,Integra,3,35154.235075835306,miles_soles,0.004184744459039303,BON.SUB.FIN.,,sin_categoria_adyacente,,pendiente_sin_categoria,,9959368.348888809,0.3529765527726219,0.4184744459039303
2015-01-30,CA-0001-en2015.XLS,3,47,Integra,3,12942.07009316,miles_soles,0.0015406182496651214,CTAS.CTES.,,sin_categoria_adyacente,,pendiente_sin_categoria,,9959368.348888809,0.1299487039718134,0.15406182496651213
2015-01-30,CA-0001-en2015.XLS,3,48,Integra,3,41700.0,miles_soles,0.0049639493951581185,DEP.A PLAZO,,sin_categoria_adyacente,,pendiente_sin_categoria,,9959368.348888809,0.4187012523204102,0.4963949395158119
2015-01-30,CA-0001-en2015.XLS,3,49,Integra,3,15122.638272566901,miles_soles,0.0018001921128609948,OTRO BONOS SIST,,sin_categoria_adyacente,,pendiente_sin_categoria,,9959368.348888809,0.15184334731684235,0.1800192112860995
2015-01-30,CA-0001-en2015.XLS,3,66,Integra,3,12232.421319008,miles_soles,0.0014561419762064516,INTERAMERICANO,,sin_categoria_adyacente,,pendiente_sin_categoria,,9959368.348888809,0.12282326439279458,0.14561419762064515
2015-01-30,CA-0001-en2015.XLS,3,71,Integra,3,12232.421319008,miles_soles,0.0014561419762064516,DEP.A PLAZO,,sin_categoria_adyacente,,pendiente_sin_categoria,,9959368.348888809,0.12282326439279458,0.14561419762064515
2015-01-30,CA-0001-en2015.XLS,3,72,Integra,3,50316.805075263204,miles_soles,0.005989690026849921,INTERBANK,,sin_categoria_adyacente,,pendiente_sin_categoria,,9959368.348888809,0.5052208464694167,0.5989690026849921
2015-01-30,CA-0001-en2015.XLS,3,74,Integra,3,36473.7105442032,miles_soles,0.004341814230097597,BON.SUB.FIN.,,sin_categoria_adyacente,,pendiente_sin_categoria,,9959368.348888809,0.3662251386482021,0.43418142300975965
2015-01-30,CA-0001-en2015.XLS,3,75,Integra,3,3626.12540606,miles_soles,0.00043165235050789027,CTAS.CTES.,,sin_categoria_adyacente,,pendiente_sin_categoria,,9959368.348888809,0.03640919061362537,0.04316523505078903
2015-01-30,CA-0001-en2015.XLS,3,77,Integra,3,10216.969125,miles_soles,0.0012162234462444346,OTRO BONOS SIST,,sin_categoria_adyacente,,pendiente_sin_categoria,,9959368.348888809,0.1025865172075891,0.12162234462444346
2015-01-30,CA-0001-en2015.XLS,3,78,Integra,3,66665.5324240956,miles_soles,0.007935835236318543,INTERGROUP,ACC.CAP.SOCIAL,sin_categoria_adyacente,,pareja_exacta_heuristica,79.0,9959368.348888809,0.6693751058171639,0.7935835236318544
2015-01-30,CA-0001-en2015.XLS,3,82,Integra,3,1447.1083218,miles_soles,0.00017226312898626834,JPMC&COPE,FIN EXT LOC,sin_categoria_adyacente,,pareja_exacta_heuristica,83.0,9959368.348888809,0.014530121500742139,0.017226312898626833
2015-01-30,CA-0001-en2015.XLS,3,91,Integra,3,161766.49508018018,miles_soles,0.019256611400722046,SCOTIABANK,,sin_categoria_adyacente,,pendiente_sin_categoria,,9959368.348888809,1.6242646060804535,1.9256611400722046
2015-01-30,CA-0001-en2015.XLS,3,92,Integra,3,6205.4691786944,miles_soles,0.0007386962824041346,ACC.CAP.SOCIAL,,sin_categoria_adyacente,,pendiente_sin_categoria,,9959368.348888809,0.062307858905396946,0.07386962824041346
2015-01-30,CA-0001-en2015.XLS,3,94,Integra,3,63778.427166405796,miles_soles,0.007592155514551946,CTAS.CTES.,,sin_categoria_adyacente,,pendiente_sin_categoria,,9959368.348888809,0.6403862668009634,0.7592155514551946
2015-01-30,CA-0001-en2015.XLS,3,95,Integra,3,91782.59873508,miles_soles,0.010925759603765963,DEP.A PLAZO,,sin_categoria_adyacente,,pendiente_sin_categoria,,9959368.348888809,0.9215704803740933,1.0925759603765963
2015-01-30,CA-0001-en2015.XLS,3,103,Integra,3,3.0245664415999998,miles_soles,3.6004303976968497e-07,CITIBANK,CTAS.CTES.,sin_categoria_adyacente,,pareja_exacta_heuristica,104.0,9959368.348888809,3.036905891664764e-05,3.60043039769685e-05
2015-01-30,CA-0001-en2015.XLS,3,112,Integra,3,216259.645725041,miles_soles,0.02574345174086154,ALICORP S.A.,ACC.CAP.SOCIAL,sin_categoria_adyacente,,pareja_exacta_heuristica,113.0,9959368.348888809,2.171419292360741,2.574345174086154
2015-01-30,CA-0001-en2015.XLS,3,118,Integra,3,4157.8404,miles_soles,0.0004949474661569301,ATACOCHA,ACC.CAP.SOCIAL,sin_categoria_adyacente,,pareja_exacta_heuristica,119.0,9959368.348888809,0.04174803315176008,0.04949474661569302
2015-01-30,CA-0001-en2015.XLS,3,120,Integra,3,20492.40592564,miles_soles,0.0024394068585111583,BUENAVENTURA,,sin_categoria_adyacente,,pendiente_sin_categoria,,9959368.348888809,0.2057600965017665,0.24394068585111583
2015-01-30,CA-0001-en2015.XLS,3,122,Integra,3,20492.40592564,miles_soles,0.0024394068585111583,ADR,,sin_categoria_adyacente,,pendiente_sin_categoria,,9959368.348888809,0.2057600965017665,0.24394068585111583
2015-01-30,CA-0001-en2015.XLS,3,139,Integra,3,49063.27976,miles_soles,0.005840470932592939,ED. EL COMERCIO,ACC.TRABAJO,sin_categoria_adyacente,,pareja_exacta_heuristica,140.0,9959368.348888809,0.4926344527208305,0.5840470932592939
2015-01-30,CA-0001-en2015.XLS,3,141,Integra,3,120066.84631970311,miles_soles,0.014292703816960023,EDEGEL S.A.,,sin_categoria_adyacente,,pendiente_sin_categoria,,9959368.348888809,1.2055668804849382,1.4292703816960022
2015-01-30,CA-0001-en2015.XLS,3,142,Integra,3,116756.85045939,miles_soles,0.013898683386533713,ACC.CAP.SOCIAL,,sin_categoria_adyacente,,pendiente_sin_categoria,,9959368.348888809,1.1723318825979245,1.3898683386533712
2015-01-30,CA-0001-en2015.XLS,3,143,Integra,3,3309.9958603131,miles_soles,0.00039402043042630904,BON.EMP.PRIV.,,sin_categoria_adyacente,,pendiente_sin_categoria,,9959368.348888809,0.03323499788701363,0.0394020430426309
2015-01-30,CA-0001-en2015.XLS,3,144,Integra,3,45723.64174405309,miles_soles,0.005442921913185105,EDELNOR S.A.,,sin_categoria_adyacente,,pendiente_sin_categoria,,9959368.348888809,0.4591018239540723,0.5442921913185105
2015-01-30,CA-0001-en2015.XLS,3,145,Integra,3,40208.827589755296,miles_soles,0.004786440896742994,ACC.CAP.SOCIAL,,sin_categoria_adyacente,,pendiente_sin_categoria,,9959368.348888809,0.40372869223419666,0.47864408967429944
2015-01-30,CA-0001-en2015.XLS,3,146,Integra,3,5514.814154297801,miles_soles,0.0006564810164421101,BON.EMP.PRIV.,,sin_categoria_adyacente,,pendiente_sin_categoria,,9959368.348888809,0.05537313171987561,0.06564810164421102
2015-01-30,CA-0001-en2015.XLS,3,147,Integra,3,6720.849,miles_soles,0.0008000468663908643,EL BROCAL,ACC.CAP.SOCIAL,sin_categoria_adyacente,,pareja_exacta_heuristica,148.0,9959368.348888809,0.06748268328432558,0.08000468663908643
2015-01-30,CA-0001-en2015.XLS,3,149,Integra,3,236092.3065,miles_soles,0.02810432283098705,ENERSUR,ACC.CAP.SOCIAL,sin_categoria_adyacente,,pareja_exacta_heuristica,150.0,9959368.348888809,2.370555021457173,2.810432283098705
